gene,entrez_gene_id
Gcdh,100757019
Tpgs2,100761644
Tbc1d2b,100756102
Pdpn,100689383
Rpl18a,100772334
Igfbp4,100772587
Tysnd1,100769469
Ubd,100769593
Hyls1,100759998
Cgas,100758179
Homer1,100760219
Llgl1,100755918
Rmdn3,100752341
Vps36,100772258
Fer,100755838
Ptk2b,100758086
Rnf145,100762228
Dysf,100756449
Gnpda2,100761133
Poglut1,100760325
Aifm2,100763473
Dcstamp,100752337
LOC100770665,100770665
Med25,100767409
Api5,100758910
Tagln,100761018
Gadd45a,103159266
LOC100766767,100766767
C1H12orf29,100752737
Coro2b,100757780
Fam220a,100765308
Xpnpep3,100763709
LOC100757690,100757690
Tspan17,100774365
Gtf2h3,100768069
Agap1,100770318
Pcm1,100771354
Slc16a4,100764919
Klhl7,100763513
LOC100759364,100759364
Dna2,100761842
Rbm47,100755493
Diaph1,100752938
Btbd6,103161198
Fank1,100760059
Creb3l2,100771872
LOC118237634,118237634
Rai1,100768243
LOC100760843,100760843
Lrp2bp,100769221
Rhoq,100765469
Sptbn4,100769207
Il11,100773527
LOC100772141,100772141
LOC100751610,100751610
Nacc1,100765336
Rdh5,100772460
Tshz3,100759329
Rnd1,100767501
Rpl21,100758710
Vti1b,100760166
Col6a5,100770126
Tet3,100769509
LOC100766933,100766933
Coro2a,100768130
Scd5,100768175
Dusp3,100761077
LOC113833193,113833193
Pdlim2,100768674
Baz2a,100763314
Fh,100773218
Rnf181,100773902
LOC100774420,100774420
Tead4,100763265
Shroom1,103159804
Bnc1,100768562
Ankrd11,100764009
Utrn,100757299
LOC100759403,100759403
Vac14,100753800
Stambp,100768281
Hoxa6,100764757
Sos2,100769325
Gemin7,100753426
LOC100761382,100761382
Mipep,100762716
Dxo,100768556
Stxbp5l,100763299
Ints9,100752291
Trim23,100761294
Yipf4,100765339
Tmem120b,100767646
Tnks,100756523
Heg1,100764801
LOC100754455,100754455
LOC100757678,100757678
Abi3bp,100754709
Dhx30,100763879
LOC100759984,100759984
Tctex1d2,100753463
Wnt7b,100755799
LOC100753154,100753154
Slc24a3,100764911
Foxa1,100755899
Rnpepl1,100752006
Supt20h,100769517
Chmp4b,100759419
Pappa,100764393
Mrps34,100752305
LOC100755826,100755826
Gdf9,100756618
Dhcr7,100771700
Smad9,100766405
Minpp1,100766430
Cct2,100759253
Tpcn2,100755221
LOC100752166,100752166
Nudt12,100751938
Pacrg,100751258
Cpsf2,100753441
Me1,100767908
Tmem59,100764310
Znf566,103158574
Cct7,100770561
Ep300,100762260
Znf770,100767834
Plac8,100754739
Ppp2r5b,100758888
Nfe2l3,107979378
Lhfpl2,100755063
Ttc27,100762808
Ap1s1,100759417
Strada,100774473
Rps15,100766987
Tmem9,100758151
Tmem159,100770586
Snd1,100773866
Panx2,100758021
Ppp2ca,118237628
Snapc1,100751588
Trib1,100772722
Ust,100760763
Psmd13,100772429
Tmem156,100759688
Arf3,100766631
LOC100772299,100772299
Nelfb,100773760
Eci1,100774222
Hadha,100757947
Cdpf1,100759562
Cct4,100767849
LOC103160584,103160584
Vamp1,100752483
Hnrnpr,100767855
Art3,100771336
Stk4,100757702
Cfap44,100766957
Lrrc19,100765431
Cmtm6,100768322
LOC100760787,100760787
Musk,100756456
Mapk8ip1,100774647
Prkd1,100762119
Vdac1,100765792
Ndufb10,100754681
Tfb1m,100750446
LOC100764171,100764171
Mul1,100757014
Babam1,100755943
Pllp,100760003
Blzf1,100761007
Hsp90b1,100773331
Hipk3,100772418
Rnf14,100751183
Pja2,100756521
Rnaseh2c,100761313
Syngr1,100774700
Ube2v2,100764742
Nagpa,100774024
Dcaf5,100765902
Cpne3,100757065
Ube2s,100774405
Rnf138,100774783
Aspm,100764564
Cst6,100764786
Nox1,100770704
Ccdc63,100774262
Rab1a,100752891
Galnt13,100768831
Cer1,100764648
Itpk1,100768438
Nr4a3,100752330
Rps21,100755560
LOC118239943,118239943
Eya2,100768991
Serf1a,100758944
Inpp5f,100753756
Zscan2,100771166
Smad7,100766709
LOC113837639,113837639
Ppif,100752432
LOC100773198,100773198
LOC113838281,113838281
Mapk9,100764964
Mllt3,100768593
Faxdc2,100767373
Esx1,103159745
Tcf20,100774117
Kat14,100767721
LOC113838745,113838745
Map4k1,100766308
Fam126a,100761584
LOC103159223,103159223
Ripk2,100751944
Slco4a1,100756146
Poglut3,100753631
LOC100763079,100763079
Nrg4,100757283
Eif3e,100771190
Dennd4c,100754289
Tprn,100750447
Brca2,100689197
LOC113831840,113831840
Znf593,100769424
Ints11,100769426
Fbxo3,100755440
LOC100773941,100773941
Sec22a,100758697
LOC100762681,100762681
Ube2v1,103159460
LOC100754366,100754366
Foxk2,100752578
Pgghg,100757546
Rrbp1,100768883
Gorab,100751867
Hnrnpab,100767538
Sel1l2,100771031
Rflnb,100763414
Gpr3,100759546
Vax1,113834805
Fdxacb1,100771758
Patz1,100763609
Ascc2,100775056
Eif1,100773613
Cep63,100771874
Nsun5,100761733
LOC100753750,100753750
LOC100764167,100764167
Hhip,100771283
Mapkapk5,100763285
Mtg2,100754227
LOC100753015,100753015
Orc6,100766154
LOC118240010,118240010
Zfyve9,100754284
LOC100769497,100769497
Naxd,100767494
Eef2k,100765385
Pomgnt2,100770708
Swsap1,100754673
Slco1c1,100772065
Klhl15,100768724
Trim2,100772337
LOC100755143,100755143
Pdilt,100765109
Fam193a,100769601
Erbin,100774374
Dpys,100752636
Eola1,100762472
Klhl29,100761820
LOC100768312,100768312
Acad10,100763570
LOC100762669,100762669
Rnf38,100758696
Rmnd5b,100759117
Sbf1,100755492
Vamp3,100763068
Atxn7l1,100758796
LOC100754560,100754560
Lrch4,100751679
Rps20,100755991
Slc41a1,100756335
Med28,100768639
Gnal,100760304
Grin2a,100764315
C2cd2l,100757251
Tia1,100775074
Suz12,100771055
Mbtd1,100765134
Tinf2,100770148
Foxp2,100762481
Mospd3,100752464
Dnaaf2,100753981
Bbof1,100754703
Rgs22,100763225
Atat1,100764669
Rps12,100753860
Slc9b2,100765773
Phf7,100764799
Gcsh,100765652
Rhcg,100761310
Kdsr,100774578
Slc35b1,100756934
Slc38a10,100763275
She,100750678
LOC100771221,100771221
Myc,100773301
Tor1aip1,100751143
LOC100756676,100756676
Tsc22d2,100771973
LOC100765573,100765573
LOC113838579,113838579
Tbl1xr1,100751772
R3hdm1,100765787
LOC113839030,113839030
Acta2,100758575
LOC100750516,100750516
LOC107977733,107977733
Shld2,100773947
Sart1,100769602
LOC113832552,113832552
Cab39l,100764345
Shcbp1,100772186
LOC100753355,100753355
LOC100766772,100766772
LOC100755160,100755160
Msl1,100773452
Slc25a47,100771881
Gins3,100760912
Poc5,100772693
Cdk15,100763928
Ppib,100774375
Arid4b,100752333
Elf4,100771659
Hbp1,100766157
Ano10,100770142
Ptgis,100757024
Igsf8,100763950
LOC100750515,100750515
Slc15a3,100775005
Cenpx,100769252
Slc4a10,100766143
Cers2,100765986
Klhdc8b,100764543
LOC113835857,113835857
Timm9,100760675
CUNH11orf68,100766243
Steap2,100768345
Phf5a,100758913
Kmt2a,100760424
Tmem41a,100755275
Pigx,100761026
LOC100752594,100752594
Znf324,103163644
Gmps,100756126
Pax2,100755215
Syt8,100770470
LOC100759437,100759437
Slc6a7,100764967
Zbtb10,100752837
LOC100769014,100769014
Abhd6,100769391
Thoc2,100772483
Tpbg,100768196
Luzp2,100759049
Mdh1,100764352
Nptxr,100750799
Spag6,100754966
LOC113830689,113830689
Acad8,100751213
Ehd4,100771177
Phex,100753496
LOC113839476,113839476
LOC100762035,100762035
LOC100775043,100775043
Arglu1,100756104
LOC100763253,100763253
Gzf1,100763705
Brix1,100757120
Incenp,100770889
Herc2,100758957
Wrap53,100757087
Zswim1,100773405
Mrps31,100773319
Leng1,100754365
Aimp2,100682533
Cabp4,100759357
Fanca,100761220
LOC100774966,100774966
Ncam1,100770418
Faap24,100757600
LOC100750743,100750743
LOC113838517,113838517
LOC100759473,100759473
LOC100762763,100762763
LOC113838501,113838501
Xylt1,100756878
LOC100764080,100764080
LOC100758136,100758136
Tceanc,103163755
Bcar1,100768861
Dhfr,100689028
Dnmt1,100762713
Sirt5,100767069
LOC113838868,113838868
LOC103163260,103163260
Iscu,100773802
Tex14,100754599
Taf9b,100767965
Tusc3,100775078
Mapkapk2,100762218
Dab2,100774674
Parp1,100689463
Trip4,100755328
Chchd7,100755404
LOC100763539,100763539
Slc31a2,100754404
Sema3b,100754215
LOC107976987,107976987
LOC100751148,100751148
Sdr42e2,100758827
Szrd1,100774832
Znf648,100753314
Cdc73,100767294
Cdc20,100767761
Mitd1,100763616
Cdkn3,100752216
Pde4b,100774886
Mccc1,100771229
Sqle,100764834
Gtf2e2,100754209
Sptan1,100763248
Tert,100774541
Bpifa2,100759193
Itpkb,100774983
Coq2,100755903
Cog5,100754837
Dnah17,100768695
Lpcat2,100772716
Pitrm1,100751021
Plpp1,100771106
LOC113831488,113831488
LOC100771998,100771998
Cbx6,103161880
LOC100753996,100753996
Ivd,100759847
Rbpms2,100752492
Ccn1,100766753
Caskin1,100769762
Gnl2,100753926
LOC113838454,113838454
LOC100772949,100772949
Nphs1,100773617
LOC100766554,100766554
Purb,103160160
LOC107980395,107980395
Ncbp3,100768275
Gpr137,100757640
LOC113831676,113831676
LOC113837380,113837380
Dnajc22,100769451
LOC113831820,113831820
Uhrf1bp1,100758863
Mrpl4,100762122
Cpt1b,100770034
LOC113834034,113834034
Slc35g2,100769965
Pifo,100773667
Pepd,100770474
LOC100753593,100753593
Ppp1r2,100760735
Zbtb45,103163654
Gpr158,100757301
Spx,100773420
Nrbp1,100768309
Ccdc57,100771842
Nptn,100758174
Ss18,100768518
Tpst1,100757649
Arhgdig,100757877
Usp9x,100763346
Spats1,100757112
Dmpk,103164072
Tfip11,100774688
LOC103160599,103160599
Jhy,100774731
Cldn16,100751792
Cat,100773774
Chka,100767436
Cwc22,100768134
LOC113830756,113830756
Rasl10b,100775094
Iqcd,100771431
Tmem192,100754499
LOC100762964,100762964
Gtpbp6,100761234
Itgb1bp1,100759099
LOC100760741,100760741
LOC100765610,100765610
CUNH1orf52,103158713
Ufd1,100773227
Tbc1d21,100753805
Sdhaf3,100767267
Zbtb18,100751760
Lonp1,100771385
LOC118238404,118238404
Cnot8,100770253
LOC100773622,100773622
Ampd2,100774910
Prrx1,100753942
Tm9sf1,100759608
Atp5pd,100771541
Hapln4,100764042
C5H1orf21,100751554
Elovl1,100767465
Slc35b4,100689030
Sms,100753198
Prkab1,100755226
CUNH3orf70,100757514
Maff,100766059
St3gal2,100767717
LOC100772193,100772193
Snrnp25,100759758
CUNH16orf46,100765361
Get3,100761936
Ptprd,100760691
Pla2g4c,100754559
LOC113832467,113832467
Ahctf1,100768805
LOC100758264,100758264
LOC100761975,100761975
LOC100772755,100772755
Ash2l,100771359
Blcap,100757663
LOC100751297,100751297
Synj1,100757174
Dedd,100766615
Strip1,100768584
Ap3m2,100751069
Pald1,100762022
Prr3,100757039
Hsd17b3,100767644
LOC100759246,100759246
LOC100760022,100760022
Rad21,100750544
Serinc1,100753040
Mtfmt,100751376
Elovl5,100753555
Hectd2,100769372
Eed,100764182
LOC100762789,100762789
LOC100752211,100752211
LOC100766162,100766162
Emc10,100758503
Mrps35,103162619
Syngr3,100767759
Elp6,100764169
Ankrd30a,100769687
Tlr4,100689329
Psma5,100774039
Prpf19,100751402
Lgi4,100758895
LOC100751025,100751025
Dnah12,100750737
Cep350,100754786
Cmtm3,100765909
Dennd1b,100765438
LOC113838251,113838251
LOC113833998,113833998
Tmem243,100760624
LOC103163142,103163142
LOC100754066,100754066
Maco1,100762662
Nrdc,100752575
Ubxn8,100757686
LOC100769666,100769666
Sox6,100755098
Tmem87a,100759875
LOC100768392,100768392
Ccs,100757246
Pkd2l2,100753206
Ppp2r1a,100773447
Vps37d,100755847
Ttf2,100769758
LOC100774907,100774907
Gys2,100770628
LOC100768826,100768826
LOC103163672,103163672
LOC103158553,103158553
LOC100756597,100756597
LOC113836064,113836064
Ccdc17,100761042
Mrpl52,100764474
Naa50,100773295
Dnajc9,100762162
CUNH1orf131,100765311
LOC100768019,100768019
Slc52a2,100755690
Golt1b,100773711
Mief1,100769729
Sypl2,100750429
LOC100760207,100760207
Rhbdl3,100772788
Slc26a1,103159861
Znrd2,100771453
Dlst,100758466
Cxcl3,100689100
Ttc7a,100764699
Dennd6b,100754914
Cdk2ap2,100758502
Megf8,100755592
Arl6ip5,100756195
Lpgat1,100751009
Rnf6,100759570
LOC118238488,118238488
LOC113835283,113835283
Pign,100751357
Trim41,100767959
LOC100774974,100774974
Tecpr1,100769434
Plekhn1,100772995
LOC100759759,100759759
Gpnmb,100761867
Msr1,100774161
Sri,100751462
Arcn1,100758971
LOC118239328,118239328
Bcas2,100758667
LOC100765693,100765693
Arhgap45,100764760
Mterf1,100766534
Kcnk4,100760723
Stx12,100773207
Ccdc148,100757988
Pex5l,100767317
LOC118237647,118237647
Prrc1,100753590
Smad2,100771578
Rbpms,100758259
Rtraf,100769327
Ccdc88a,100765924
Hspbap1,100767418
Tdrkh,100768467
Rpsa,100689045
C2cd5,100766087
Mef2a,100766678
LOC113833703,113833703
Pm20d2,100771446
Tspan2,100752316
Ubl3,100755332
Imp3,100760961
Slc37a1,100765147
Cpsf4l,100762278
Sgip1,100752742
Pkn3,100769931
Rbm44,100760953
Fam98c,100765434
Fam72a,100757979
LOC100756688,100756688
Endog,100770499
Adsl,100689060
Atp6v0a2,100766909
Foxo4,100756577
Tmem236,100771879
Tmem176b,100764547
LOC100762989,100762989
LOC113838693,113838693
Mrps14,100752801
Btbd3,100768764
Ccdc97,100773067
Dsel,100756462
Pole4,100767926
Polr1b,100769834
LOC100764417,100764417
Rab3gap2,100757933
Gabbr2,100771574
Mpp5,100762203
LOC113834889,113834889
Lztr1,100752820
LOC100754750,100754750
Aph1b,100772143
Meis2,100764044
Med7,100767208
Ninj1,100759150
Rbbp8,100765239
LOC113830657,113830657
Senp6,100765457
Phf21b,100760051
Gpr156,100761559
LOC113838737,113838737
Dhdds,100767025
Phldb2,100763743
Nit2,100756446
Vps52,100753256
Znf32,100771982
LOC100773370,100773370
Mras,100767950
Bco2,100774947
Pkd1l2,113832959
Drg2,100771930
Odf3l1,100760080
Pirt,100767819
Glrx2,100766426
Tedc1,100756967
LOC100766524,100766524
LOC113831712,113831712
Rasgrp4,100765723
LOC113835190,113835190
LOC100754679,100754679
Nudcd2,100772243
Zhx2,100769747
Lrr1,100752788
Lurap1l,100752940
Tcp1,100689476
Triobp,100755893
Epb41l1,100751805
LOC100766805,100766805
Polh,100758244
LOC103164511,103164511
Creb3l1,100762192
Kiaa1217,100767111
Lrrc7,100774869
C2H5orf63,100753290
Ssrp1,100758773
LOC100760661,100760661
Mcu,100762628
Pdcd2,100752443
Il7,100756443
C2H22orf23,100753660
LOC100759179,100759179
Arl2bp,100763207
Pwwp3b,100771029
Lage3,100761505
Il13,100762597
Pam,100770162
LOC100770467,100770467
Stx1b,100754547
D2hgdh,100773592
Rprd2,100762415
Fbxw11,100772242
Bcl10,100750466
Irak1bp1,100758003
Pdlim7,100770789
Snrnp35,100772584
LOC100766840,100766840
Rgs12,100765309
Mrps5,100773581
Alkbh8,100760738
Prrc2a,100771999
Gpr15,103159450
Ccpg1,100768292
Eif4g3,100765660
Ints12,100755340
Acap3,100768652
Jpt2,100765136
LOC100761791,100761791
LOC118237985,118237985
LOC100771017,100771017
Msantd3,103158546
Coq10b,100773426
Fcf1,100771331
Ythdf2,100763174
LOC113837903,113837903
Atg13,100753698
Tbce,100767699
Armcx3,100765475
LOC103159629,103159629
LOC113837864,113837864
Swi5,100754454
Lcmt1,100762400
LOC107977693,107977693
Mlkl,100772478
Aida,100755322
Mdn1,100773184
Celf2,100769634
Tmc4,100766148
Neurl1b,100774284
Cd82,100772417
LOC103158908,103158908
LOC118238733,118238733
Exosc5,100773940
Myl3,100766026
Hnrnpul2,100756306
Ndufa5,100760870
Cxcl1,100689059
Soat1,100689317
Cdkl3,100757962
Haus6,100761416
LOC100768529,100768529
Harbi1,100753396
Tex26,100760446
Guk1,100770439
Nhsl1,100774825
P3h3,100767056
Abi2,100768975
Smg7,100760981
LOC100768301,100768301
LOC100750842,100750842
Ccne1,100753358
Nipal2,100755274
LOC113838165,113838165
Tgm4,100762929
Scnn1a,100765305
Use1,100756228
Aldh5a1,100764462
Zcchc2,100752516
Wdr37,100752074
Zfyve27,100759967
LOC113834885,113834885
Mbnl1,100771199
Arhgap5,100765474
Pde10a,100751551
Hoxd9,100758825
Slc39a9,100758147
Ints4,100767027
Ero1b,100764579
LOC113834953,113834953
Ndc1,100766175
Ablim1,100767228
LOC100770623,100770623
Znf569,100772619
LOC100760616,100760616
Lman1,100754529
Ppp2r5a,100764403
Efcab6,100770176
Fbxo10,100751576
Stard9,100769740
Nrn1l,100752618
Ak3,100760312
Unc80,100759311
Psmg1,100774697
Bag2,100750795
Pitpnc1,100772544
Kcnt2,100768557
C2cd2,100762912
Isca2,100771623
Ergic3,100755369
Klln,103162910
LOC100761846,100761846
Mier2,100774581
Armc8,100768239
Cuta,100774038
Slc25a14,100770799
Emc6,103160389
Gclm,100750530
Prom2,100773870
Neurl1,100754551
LOC100751634,100751634
Rarb,100768698
Rtn4,100764263
Gata3,100760238
Rce1,100758680
Adnp2,100760580
Sec23b,100765486
Tspan11,100770678
Rnf128,100761486
Chd3,100755630
Cers6,100761613
LOC100773652,100773652
Aebp2,100765454
Mllt6,100764936
Pdgfrl,100774739
LOC100765406,100765406
Slc5a6,100765026
Golim4,100758666
Fam160b1,100768890
Nsl1,100765846
Rhbdf1,100759182
Ift122,100771127
Rps6,100753707
Vax2,100757544
LOC100765163,100765163
Slc25a22,100752846
Kdm4b,100770247
LOC100756440,100756440
Spry1,100754609
Ptpre,100756593
Mast4,100752705
LOC113837703,113837703
Glipr2,100758797
Dgkb,100753343
Hace1,100769328
Mcf2l,100759333
Efnb2,100753573
Cdc34,100750683
Kpna5,100771427
Mfrp,100759385
LOC113835832,113835832
Pin4,100758589
Thumpd3,100753178
Resf1,100762086
Cyld,100758070
Tmem41b,100768380
Vegfd,100773421
Bmp1,100751120
Ascc3,100762460
Nicn1,103163073
S100z,100757577
Map1a,100755159
Pphln1,100770109
LOC100753203,100753203
LOC100750644,100750644
Tex9,100755801
Ubqln1,100764107
Syt16,100768328
Pax7,100770175
Znf334,100769274
Ryk,100771288
LOC100769871,100769871
Slc9a9,100761317
Dpp3,100760621
LOC113837940,113837940
LOC100757825,100757825
Slc25a30,100767752
LOC100758950,100758950
Ldb1,100773526
Wdr83,100753627
Nr0b1,100754328
Ptbp3,100771699
Fam122a,100762589
Pprc1,100751874
Plekhb2,100770793
Thbd,100765076
LOC113831269,113831269
Znf672,100754644
L2hgdh,100768751
Plag1,100755118
Mrgprg,100750410
Tox4,100774603
LOC113838394,113838394
Mrpl18,100760587
Sucla2,100761589
Arhgef6,100762795
Tm9sf3,100764030
Gng12,100757536
Kdm5c,100758549
Cnksr1,100769136
Homer2,100771332
Setd4,100753169
Cdk14,100769772
Cds1,100761973
LOC100761507,100761507
Adarb1,100755658
Gid4,100755044
Prnp,100762792
Plxna4,100753940
LOC100752312,100752312
Atp6v1a,100768315
Gramd1c,100773582
Proser3,100774481
Atp2a1,100763714
Znf879,118239132
Ston2,100751060
Lrrc56,100774031
Xpa,100689196
LOC100770077,100770077
Pold1,100773935
Cntn3,107976978
Snx11,100751542
Ahi1,100773665
Klhl26,100756815
Trappc6a,100754024
LOC100757733,100757733
C4a,100767983
Gfi1,100769674
Iqce,100761808
Senp7,100758092
Wdr33,100754160
LOC100764018,100764018
Ccdc115,100773635
Cdk6,100764515
LOC100761464,100761464
Rhot1,100761802
Kiaa0513,100771533
Selplg,100773229
Tsr1,100767392
LOC113837876,113837876
Ambra1,100753101
LOC100756430,100756430
LOC107980311,107980311
Spon2,100766996
Mmgt1,100764155
Mettl22,100765965
Vps35,100767603
Ppp4r2,100758228
Actr6,100762739
Loxhd1,100751061
Dnaja2,100766736
Ift43,100757117
Upk1b,100759168
Cenpa,100689459
Igfbp7,100757355
LOC100757967,100757967
LOC100765781,100765781
Grk2,100762552
LOC100755927,100755927
Mpv17l2,100770899
Col27a1,100750399
Mettl15,100770656
LOC107977682,107977682
Cbx1,100689359
Scnm1,100769370
Appbp2,100764050
Snai2,100767968
Panx1,100751752
Fas,100762537
Prrx2,100771545
Bicra,100764487
Psca,100767033
Zcchc8,100770227
Phkb,100754618
Dmkn,100752030
Tuba8,100753526
Ahdc1,100758977
Zfand2b,100774315
Rhpn1,100757247
Cul3,100760346
Tpgs1,100762133
Gpr132,100753002
Smim4,100763344
Pon2,100762539
LOC103164502,103164502
Znf804b,100765814
Mal2,100755368
LOC100774629,100774629
Ak6,100768838
Fam71f1,100760841
Lpp,100753874
Galnt2,100767525
Zbtb24,100771843
Dnttip2,100774727
LOC103160491,103160491
Znf142,100771900
Smpd4,100753418
Dpp7,100756223
Immp1l,100766368
LOC100755734,100755734
Trim35,100760599
LOC100768570,100768570
Dnajc30,103162154
LOC100750533,100750533
Rap1b,100769542
Ppil1,100753635
Thap12,100750790
Irak2,100758629
Rac3,100757479
Htr7,103163243
Pias3,100753297
Rptor,100761529
Cfd,100763302
LOC100750381,100750381
Cyhr1,100755112
Hint2,100754892
Mat2b,100772831
Ilkap,100773641
Tnfsf15,100754423
LOC100763306,100763306
LOC100762270,100762270
Neurl3,100770512
Cpsf1,100761673
Coil,100760263
Rpusd1,100773796
Shank2,100771990
Fkbp3,100757543
Eloa,100754808
Mrgbp,100757027
Slc25a42,100750759
Thbs2,100752022
B4galt4,100689435
LOC113834772,113834772
LOC113838591,113838591
Rnf167,100770887
Lsp1,100767209
LOC118239501,118239501
LOC113838584,113838584
Mbd3,100757698
Otc,100761890
Lctl,100758648
Asb7,100767938
Dcxr,100769825
LOC100766583,100766583
LOC103161202,103161202
Matn4,100758854
Calcoco2,100752435
LOC100763830,100763830
Pex12,100751101
Cdon,100759140
Galc,100751905
LOC118239081,118239081
Stat3,100755865
Ngdn,100764946
Spsb4,100764505
Mapk14,100689104
Inpp4a,100767245
Hao2,100773170
Foxp1,100753762
Ppp1r7,100753495
Oit3,100758658
Ppic,100774301
LOC100772035,100772035
C8H12orf4,100772405
Notch3,100753340
Mon1b,100761265
Spatc1l,100753798
Cryab,100772623
Psmd12,100767177
Atad1,100764591
LOC113837341,113837341
LOC100762377,100762377
Hnrnph2,100773216
Baiap3,100751355
Ubtf,100689026
Usp10,100758613
Chek1,100751099
Nlrx1,100756089
Thada,100759859
Eepd1,100772363
Ankrd9,100773105
Pacrgl,100755632
Fam118b,100761453
CUNH12orf56,100757013
LOC100757684,100757684
Icam1,100689428
Lmx1a,100760113
Plod2,100762939
Nr3c1,100763961
Ctdsp1,100751900
Aldh6a1,100754996
Gmnn,100689393
Atg2b,100760198
Phc1,100759454
Il17re,100751042
Dbnl,100761466
Ppfia4,100760564
Hykk,100756410
Morf4l1,100765879
Slc19a2,100763232
Meiob,100753501
Ppm1n,103159298
Krtcap2,100757504
Prr22,100772837
Znf330,100689256
Lrch3,100764207
Lrch2,100755198
Lgals8,100764282
Ms4a3,100765384
Nit1,100766905
Dhx16,100756749
Coq6,100751162
Flot1,100763504
LOC100768693,100768693
Nme3,100752009
LOC100758961,100758961
Cep152,100760797
Slc4a1,100755180
Ddx24,100764379
LOC100766062,100766062
Sclt1,100773720
Sorbs2,100770751
Zcwpw2,100753274
Camk2g,100763272
Pgbd5,100774154
Mknk2,100769766
Tmem231,100767701
Mrpl13,100763748
LOC113833952,113833952
Fbxo33,103160846
LOC100767734,100767734
Lysmd2,100752262
Wdr75,100759292
LOC100755363,100755363
Men1,100757636
Rps3a,100762337
Crebl2,100772731
LOC100762888,100762888
LOC100768165,100768165
Ric1,100760041
Rnf113a,100763475
Strip2,100762591
Tlk1,100766179
Rp2,100774633
Dnph1,100756461
Appl1,100751324
Malrd1,100751646
Jmjd1c,100773596
Guca1a,100766612
Noc3l,100689254
Prim2,100772954
Slc37a4,100758396
LOC100763846,100763846
Hilpda,100750353
Best1,100758040
Asxl2,100756895
N6amt1,100768580
Rab5b,100768837
LOC100767748,100767748
Vamp8,100774199
Xkr7,100773887
Rars1,100767723
Nnat,100757948
Tmem43,100764416
Ppcs,100768962
LOC100770256,100770256
Exosc1,100757484
Kdm1a,100770721
Flt3lg,100773162
Ackr4,100762778
Fzd5,100762351
Fam83b,100761983
Gdpd3,100753447
Lsm6,100769852
Paqr3,100770372
Txndc17,100755189
Rela,100763542
Oxr1,100766884
Pde7b,100753277
Abl2,100772469
Bmp5,100763439
Ckap5,100755237
Hnrnpul1,100772778
Lgmn,100752348
Cdc42bpa,100750503
Rbbp5,100754011
Abca5,100772052
Copb1,100774203
Six4,100771053
LOC118237623,118237623
LOC113830688,113830688
Aup1,100760920
Ralgapa1,100753551
Maz,100754622
Plvap,100751056
LOC113835365,113835365
Emg1,100759485
LOC100773381,100773381
Map4k5,100764523
Iqch,100759510
Cux2,100773679
Cnn3,100773931
Ankmy1,100751434
Cadm1,100766050
LOC103158649,103158649
LOC113838010,113838010
LOC100773172,100773172
Iah1,100758521
Dynlt1,100761379
LOC113834908,113834908
Rnasel,100763013
Mbnl3,100763023
Tp53,100682525
Mcur1,100769649
Mrps7,100756199
Vcl,100759958
LOC100758481,100758481
LOC118239309,118239309
Oaz1,103160341
Dnajb14,100752201
Ski,100755403
Med4,100761008
Tut4,100755521
Tasor,100752192
Mtmr7,100751422
Gnas,100689067
Tfcp2,100756794
Zbtb42,100752108
Nudt16l1,100772569
LOC100757562,100757562
Smad4,100770737
Ostc,100753091
Jph2,100771806
Gtf3c4,100773467
Ippk,100755765
LOC100758408,100758408
LOC100751996,100751996
Arpc1b,100774796
LOC100760690,100760690
Kctd20,100752436
Mtcp1,100753735
Eif4ebp2,100768613
LOC100773455,100773455
LOC107980260,107980260
Rtn4ip1,100767145
Ttc33,100767854
Elp3,100771722
Dynlrb1,100760283
Muc1,100772836
Bfar,100772795
Mtx2,100757389
Avl9,100768061
Manba,103158768
Dhx35,100761819
Thrap3,100758746
LOC113834773,113834773
Cwc27,100760125
LOC100770696,100770696
Fam120c,100756331
LOC100773272,100773272
CUNH6orf163,100768147
Ccdc186,100752682
LOC100756291,100756291
LOC100760218,100760218
LOC103160487,103160487
Il2ra,100764797
Kif5b,100774173
Rnf115,100773103
LOC100755041,100755041
Gatd3a,100762424
Tmed2,100689307
Klhdc3,100770840
Rreb1,100765337
Rnf126,103160352
Kcnk15,100756837
Traf2,100762099
Ide,100763752
Ero1a,100763138
B3gnt7,100760456
Arid2,100754162
LOC100750785,100750785
Mrpl23,100769317
Xrcc1,100689414
Med22,100771147
LOC100772354,100772354
Smc5,100758700
Il1rap,100771447
Lbr,100770668
Taf15,100752254
F3,100765608
LOC100757762,100757762
Miip,100763559
Nans,100767837
Nags,100752620
Znf445,100765226
Prmt2,100752416
Epb41,100767741
Ano3,100760607
Atxn7,100753336
Map3k6,100760135
Cops9,100769752
Sin3a,100761538
LOC100753449,100753449
Znf414,100753661
Pabpc1,100757538
LOC100764468,100764468
LOC100765617,100765617
Pcbp2,100766030
Smtnl1,100757041
LOC100759343,100759343
Ttk,100774563
LOC100759340,100759340
Katnbl1,100772848
Pdik1l,100769707
Sccpdh,100768510
Smim3,100763506
Cyth3,100756495
Tmem35b,100760774
Batf,100755965
Spns1,100766250
Klf9,100771438
Dcdc2,107980131
Efcab12,100772176
LOC100760951,100760951
Brpf1,100754861
Lrp10,100768541
Znf366,100758082
Zfpm1,100754845
Ipo13,100754981
LOC113833384,113833384
Xpr1,100689082
Rhbdd2,100762616
LOC100759021,100759021
Slc7a14,100764763
Ltbp2,100772191
